starttime	seconds	ctime	dtime	ttime	wait
Wed Jun 26 13:38:01 2013	1372246681	0	1371	1371	1371
Wed Jun 26 13:38:06 2013	1372246686	0	1371	1371	1371
Wed Jun 26 13:38:18 2013	1372246698	0	1371	1371	1371
Wed Jun 26 13:39:17 2013	1372246757	0	1371	1371	1371
Wed Jun 26 13:38:44 2013	1372246724	0	1371	1371	1371
Wed Jun 26 13:38:39 2013	1372246719	0	1371	1371	1371
Wed Jun 26 13:39:27 2013	1372246767	0	1372	1372	1371
Wed Jun 26 13:37:13 2013	1372246633	0	1372	1372	1372
Wed Jun 26 13:37:36 2013	1372246656	0	1372	1372	1372
Wed Jun 26 13:38:10 2013	1372246690	0	1372	1372	1372
Wed Jun 26 13:39:14 2013	1372246754	0	1372	1372	1372
Wed Jun 26 13:39:21 2013	1372246761	0	1372	1372	1372
Wed Jun 26 13:38:25 2013	1372246705	0	1372	1372	1372
Wed Jun 26 13:39:10 2013	1372246750	0	1372	1372	1372
Wed Jun 26 13:39:27 2013	1372246767	0	1372	1372	1372
Wed Jun 26 13:39:09 2013	1372246749	0	1372	1372	1372
Wed Jun 26 13:38:17 2013	1372246697	0	1372	1372	1372
Wed Jun 26 13:38:57 2013	1372246737	0	1373	1373	1373
Wed Jun 26 13:37:07 2013	1372246627	0	1373	1373	1373
Wed Jun 26 13:37:21 2013	1372246641	0	1373	1373	1373
Wed Jun 26 13:37:45 2013	1372246665	0	1373	1373	1373
Wed Jun 26 13:39:12 2013	1372246752	0	1373	1373	1373
Wed Jun 26 13:38:34 2013	1372246714	0	1373	1373	1373
Wed Jun 26 13:38:25 2013	1372246705	0	1373	1373	1373
Wed Jun 26 13:38:14 2013	1372246694	0	1373	1373	1373
Wed Jun 26 13:38:23 2013	1372246703	0	1373	1373	1373
Wed Jun 26 13:38:08 2013	1372246688	0	1373	1373	1373
Wed Jun 26 13:39:23 2013	1372246763	0	1374	1374	1374
Wed Jun 26 13:39:47 2013	1372246787	0	1374	1374	1374
Wed Jun 26 13:38:13 2013	1372246693	0	1374	1374	1374
Wed Jun 26 13:38:29 2013	1372246709	0	1374	1374	1374
Wed Jun 26 13:38:09 2013	1372246689	0	1374	1374	1374
Wed Jun 26 13:37:36 2013	1372246656	0	1374	1374	1374
Wed Jun 26 13:36:57 2013	1372246617	0	1374	1374	1374
Wed Jun 26 13:39:34 2013	1372246774	0	1374	1374	1374
Wed Jun 26 13:37:24 2013	1372246644	0	1374	1374	1374
Wed Jun 26 13:38:48 2013	1372246728	0	1374	1374	1374
Wed Jun 26 13:39:18 2013	1372246758	0	1375	1375	1375
Wed Jun 26 13:36:48 2013	1372246608	0	1375	1375	1375
Wed Jun 26 13:39:31 2013	1372246771	0	1375	1375	1375
Wed Jun 26 13:39:19 2013	1372246759	0	1375	1375	1375
Wed Jun 26 13:37:51 2013	1372246671	0	1375	1375	1375
Wed Jun 26 13:39:30 2013	1372246770	0	1376	1376	1376
Wed Jun 26 13:38:12 2013	1372246692	0	1376	1376	1376
Wed Jun 26 13:37:58 2013	1372246678	0	1376	1376	1376
Wed Jun 26 13:36:57 2013	1372246617	0	1376	1376	1376
Wed Jun 26 13:38:54 2013	1372246734	0	1376	1376	1376
Wed Jun 26 13:37:31 2013	1372246651	0	1376	1376	1376
Wed Jun 26 13:39:37 2013	1372246777	0	1376	1376	1376
Wed Jun 26 13:38:53 2013	1372246733	0	1376	1376	1376
Wed Jun 26 13:38:19 2013	1372246699	0	1376	1376	1376
Wed Jun 26 13:39:10 2013	1372246750	0	1376	1376	1376
Wed Jun 26 13:39:29 2013	1372246769	0	1377	1377	1377
Wed Jun 26 13:37:15 2013	1372246635	0	1377	1377	1377
Wed Jun 26 13:37:21 2013	1372246641	0	1377	1377	1377
Wed Jun 26 13:38:52 2013	1372246732	0	1377	1377	1377
Wed Jun 26 13:38:35 2013	1372246715	0	1377	1377	1377
Wed Jun 26 13:39:27 2013	1372246767	0	1377	1377	1377
Wed Jun 26 13:38:56 2013	1372246736	0	1377	1377	1377
Wed Jun 26 13:38:53 2013	1372246733	0	1377	1377	1377
Wed Jun 26 13:40:47 2013	1372246847	0	1377	1377	1377
Wed Jun 26 13:39:51 2013	1372246791	0	1378	1378	1378
Wed Jun 26 13:39:18 2013	1372246758	0	1378	1378	1378
Wed Jun 26 13:38:37 2013	1372246717	0	1378	1378	1378
Wed Jun 26 13:37:24 2013	1372246644	0	1378	1378	1378
Wed Jun 26 13:37:06 2013	1372246626	0	1378	1378	1378
Wed Jun 26 13:37:43 2013	1372246663	0	1378	1378	1378
Wed Jun 26 13:39:57 2013	1372246797	0	1378	1378	1378
Wed Jun 26 13:39:28 2013	1372246768	0	1378	1378	1378
Wed Jun 26 13:37:56 2013	1372246676	0	1378	1378	1378
Wed Jun 26 13:39:41 2013	1372246781	0	1378	1378	1378
Wed Jun 26 13:38:09 2013	1372246689	0	1378	1378	1378
Wed Jun 26 13:40:36 2013	1372246836	0	1379	1379	1379
Wed Jun 26 13:37:00 2013	1372246620	0	1379	1379	1379
Wed Jun 26 13:37:13 2013	1372246633	0	1379	1379	1379
Wed Jun 26 13:37:03 2013	1372246623	0	1379	1379	1379
Wed Jun 26 13:39:35 2013	1372246775	0	1379	1379	1379
Wed Jun 26 13:37:22 2013	1372246642	0	1379	1379	1379
Wed Jun 26 13:39:46 2013	1372246786	0	1379	1379	1379
Wed Jun 26 13:39:01 2013	1372246741	0	1379	1379	1379
Wed Jun 26 13:37:47 2013	1372246667	0	1379	1379	1379
Wed Jun 26 13:39:07 2013	1372246747	0	1379	1379	1379
Wed Jun 26 13:37:19 2013	1372246639	0	1379	1379	1379
Wed Jun 26 13:38:26 2013	1372246706	0	1379	1379	1379
Wed Jun 26 13:38:46 2013	1372246726	0	1379	1379	1379
Wed Jun 26 13:39:37 2013	1372246777	0	1379	1379	1379
Wed Jun 26 13:37:42 2013	1372246662	0	1379	1379	1379
Wed Jun 26 13:37:55 2013	1372246675	0	1380	1380	1380
Wed Jun 26 13:37:21 2013	1372246641	0	1380	1380	1380
Wed Jun 26 13:37:05 2013	1372246625	0	1380	1380	1380
Wed Jun 26 13:38:10 2013	1372246690	0	1380	1380	1380
Wed Jun 26 13:39:20 2013	1372246760	0	1380	1380	1380
Wed Jun 26 13:38:33 2013	1372246713	0	1380	1380	1380
Wed Jun 26 13:38:44 2013	1372246724	0	1380	1380	1380
Wed Jun 26 13:36:56 2013	1372246616	0	1380	1380	1380
Wed Jun 26 13:38:39 2013	1372246719	0	1380	1380	1380
Wed Jun 26 13:38:22 2013	1372246702	0	1380	1380	1380
Wed Jun 26 13:39:15 2013	1372246755	0	1380	1380	1380
Wed Jun 26 13:39:30 2013	1372246770	0	1381	1381	1381
Wed Jun 26 13:39:14 2013	1372246754	0	1381	1381	1381
Wed Jun 26 13:39:46 2013	1372246786	0	1381	1381	1381
Wed Jun 26 13:39:40 2013	1372246780	0	1381	1381	1381
Wed Jun 26 13:38:27 2013	1372246707	0	1381	1381	1381
Wed Jun 26 13:38:31 2013	1372246711	0	1381	1381	1381
Wed Jun 26 13:37:58 2013	1372246678	0	1381	1381	1381
Wed Jun 26 13:38:24 2013	1372246704	0	1381	1381	1381
Wed Jun 26 13:39:33 2013	1372246773	0	1381	1381	1381
Wed Jun 26 13:38:09 2013	1372246689	0	1381	1381	1381
Wed Jun 26 13:39:50 2013	1372246790	0	1381	1381	1381
Wed Jun 26 13:37:08 2013	1372246628	0	1381	1381	1381
Wed Jun 26 13:38:22 2013	1372246702	0	1382	1382	1382
Wed Jun 26 13:37:10 2013	1372246630	0	1382	1382	1382
Wed Jun 26 13:38:49 2013	1372246729	0	1382	1382	1382
Wed Jun 26 13:39:38 2013	1372246778	0	1382	1382	1382
Wed Jun 26 13:38:33 2013	1372246713	0	1382	1382	1382
Wed Jun 26 13:38:10 2013	1372246690	0	1382	1382	1382
Wed Jun 26 13:38:05 2013	1372246685	0	1382	1382	1382
Wed Jun 26 13:38:24 2013	1372246704	0	1382	1382	1382
Wed Jun 26 13:37:31 2013	1372246651	0	1382	1382	1382
Wed Jun 26 13:38:40 2013	1372246720	0	1382	1382	1382
Wed Jun 26 13:38:21 2013	1372246701	0	1382	1382	1382
Wed Jun 26 13:40:34 2013	1372246834	0	1382	1382	1382
Wed Jun 26 13:40:13 2013	1372246813	0	1382	1382	1382
Wed Jun 26 13:39:02 2013	1372246742	0	1382	1382	1382
Wed Jun 26 13:37:47 2013	1372246667	0	1383	1383	1383
Wed Jun 26 13:38:29 2013	1372246709	0	1383	1383	1383
Wed Jun 26 13:38:25 2013	1372246705	0	1383	1383	1383
Wed Jun 26 13:38:25 2013	1372246705	0	1383	1383	1383
Wed Jun 26 13:38:55 2013	1372246735	0	1383	1383	1383
Wed Jun 26 13:38:57 2013	1372246737	0	1383	1383	1383
Wed Jun 26 13:37:44 2013	1372246664	0	1383	1383	1383
Wed Jun 26 13:38:19 2013	1372246699	0	1384	1384	1383
Wed Jun 26 13:37:10 2013	1372246630	0	1384	1384	1383
Wed Jun 26 13:37:50 2013	1372246670	0	1384	1384	1384
Wed Jun 26 13:38:39 2013	1372246719	0	1384	1384	1384
Wed Jun 26 13:38:09 2013	1372246689	0	1384	1384	1384
Wed Jun 26 13:38:05 2013	1372246685	0	1384	1384	1384
Wed Jun 26 13:39:12 2013	1372246752	0	1384	1384	1384
Wed Jun 26 13:38:24 2013	1372246704	0	1384	1384	1384
Wed Jun 26 13:39:52 2013	1372246792	0	1384	1384	1384
Wed Jun 26 13:38:11 2013	1372246691	0	1384	1384	1384
Wed Jun 26 13:38:12 2013	1372246692	0	1384	1384	1384
Wed Jun 26 13:38:39 2013	1372246719	0	1384	1384	1384
Wed Jun 26 13:38:58 2013	1372246738	0	1384	1384	1384
Wed Jun 26 13:38:01 2013	1372246681	0	1384	1384	1384
Wed Jun 26 13:38:53 2013	1372246733	0	1384	1384	1384
Wed Jun 26 13:37:09 2013	1372246629	0	1384	1384	1384
Wed Jun 26 13:38:23 2013	1372246703	0	1384	1384	1384
Wed Jun 26 13:38:24 2013	1372246704	0	1384	1384	1384
Wed Jun 26 13:39:21 2013	1372246761	0	1384	1384	1384
Wed Jun 26 13:38:34 2013	1372246714	0	1384	1384	1384
Wed Jun 26 13:39:26 2013	1372246766	0	1385	1385	1385
Wed Jun 26 13:39:59 2013	1372246799	0	1385	1385	1385
Wed Jun 26 13:37:24 2013	1372246644	0	1385	1385	1385
Wed Jun 26 13:38:37 2013	1372246717	0	1385	1385	1385
Wed Jun 26 13:39:34 2013	1372246774	0	1385	1385	1385
Wed Jun 26 13:38:31 2013	1372246711	0	1385	1385	1385
Wed Jun 26 13:39:41 2013	1372246781	0	1385	1385	1385
Wed Jun 26 13:37:22 2013	1372246642	0	1385	1385	1385
Wed Jun 26 13:38:58 2013	1372246738	0	1385	1385	1385
Wed Jun 26 13:37:45 2013	1372246665	0	1385	1385	1385
Wed Jun 26 13:38:43 2013	1372246723	0	1385	1385	1385
Wed Jun 26 13:39:51 2013	1372246791	0	1386	1386	1385
Wed Jun 26 13:37:43 2013	1372246663	0	1386	1386	1385
Wed Jun 26 13:37:51 2013	1372246671	0	1386	1386	1386
Wed Jun 26 13:39:47 2013	1372246787	0	1386	1386	1386
Wed Jun 26 13:38:35 2013	1372246715	0	1386	1386	1386
Wed Jun 26 13:39:54 2013	1372246794	0	1386	1386	1386
Wed Jun 26 13:39:32 2013	1372246772	0	1386	1386	1386
Wed Jun 26 13:38:54 2013	1372246734	0	1386	1386	1386
Wed Jun 26 13:38:20 2013	1372246700	0	1386	1386	1386
Wed Jun 26 13:39:01 2013	1372246741	0	1386	1386	1386
Wed Jun 26 13:38:38 2013	1372246718	0	1386	1386	1386
Wed Jun 26 13:38:40 2013	1372246720	0	1386	1386	1386
Wed Jun 26 13:38:17 2013	1372246697	0	1386	1386	1386
Wed Jun 26 13:38:00 2013	1372246680	0	1386	1386	1386
Wed Jun 26 13:39:13 2013	1372246753	0	1387	1387	1387
Wed Jun 26 13:37:05 2013	1372246625	0	1387	1387	1387
Wed Jun 26 13:37:29 2013	1372246649	0	1387	1387	1387
Wed Jun 26 13:36:58 2013	1372246618	0	1387	1387	1387
Wed Jun 26 13:39:18 2013	1372246758	0	1387	1387	1387
Wed Jun 26 13:39:57 2013	1372246797	0	1387	1387	1387
Wed Jun 26 13:38:02 2013	1372246682	0	1387	1387	1387
Wed Jun 26 13:39:10 2013	1372246750	0	1387	1387	1387
Wed Jun 26 13:38:35 2013	1372246715	0	1387	1387	1387
Wed Jun 26 13:38:35 2013	1372246715	0	1387	1387	1387
Wed Jun 26 13:37:39 2013	1372246659	0	1387	1387	1387
Wed Jun 26 13:39:30 2013	1372246770	0	1387	1387	1387
Wed Jun 26 13:38:49 2013	1372246729	0	1387	1387	1387
Wed Jun 26 13:39:27 2013	1372246767	0	1387	1387	1387
Wed Jun 26 13:40:06 2013	1372246806	0	1388	1388	1388
Wed Jun 26 13:37:46 2013	1372246666	0	1388	1388	1388
Wed Jun 26 13:39:03 2013	1372246743	0	1388	1388	1388
Wed Jun 26 13:36:58 2013	1372246618	0	1388	1388	1388
Wed Jun 26 13:38:03 2013	1372246683	0	1388	1388	1388
Wed Jun 26 13:39:21 2013	1372246761	0	1388	1388	1388
Wed Jun 26 13:36:52 2013	1372246612	0	1388	1388	1388
Wed Jun 26 13:37:06 2013	1372246626	0	1388	1388	1388
Wed Jun 26 13:38:06 2013	1372246686	0	1388	1388	1388
Wed Jun 26 13:39:59 2013	1372246799	0	1388	1388	1388
Wed Jun 26 13:38:19 2013	1372246699	0	1388	1388	1388
Wed Jun 26 13:38:34 2013	1372246714	0	1388	1388	1388
Wed Jun 26 13:38:52 2013	1372246732	0	1388	1388	1388
Wed Jun 26 13:37:56 2013	1372246676	0	1388	1388	1388
Wed Jun 26 13:38:36 2013	1372246716	0	1388	1388	1388
Wed Jun 26 13:38:50 2013	1372246730	0	1388	1388	1388
Wed Jun 26 13:39:08 2013	1372246748	0	1388	1388	1388
Wed Jun 26 13:39:29 2013	1372246769	0	1388	1388	1388
Wed Jun 26 13:34:49 2013	1372246489	1	1387	1388	1387
Wed Jun 26 13:39:02 2013	1372246742	0	1389	1389	1389
Wed Jun 26 13:38:21 2013	1372246701	0	1389	1389	1389
Wed Jun 26 13:39:55 2013	1372246795	0	1389	1389	1389
Wed Jun 26 13:38:10 2013	1372246690	0	1389	1389	1389
Wed Jun 26 13:39:46 2013	1372246786	0	1389	1389	1389
Wed Jun 26 13:39:16 2013	1372246756	0	1389	1389	1389
Wed Jun 26 13:39:35 2013	1372246775	0	1389	1389	1389
Wed Jun 26 13:38:30 2013	1372246710	0	1389	1389	1389
Wed Jun 26 13:37:06 2013	1372246626	0	1389	1389	1389
Wed Jun 26 13:39:28 2013	1372246768	0	1389	1389	1389
Wed Jun 26 13:39:32 2013	1372246772	0	1389	1389	1389
Wed Jun 26 13:38:42 2013	1372246722	0	1389	1389	1389
Wed Jun 26 13:39:35 2013	1372246775	0	1389	1389	1389
Wed Jun 26 13:38:14 2013	1372246694	0	1390	1390	1389
Wed Jun 26 13:39:33 2013	1372246773	0	1390	1390	1390
Wed Jun 26 13:38:07 2013	1372246687	0	1390	1390	1390
Wed Jun 26 13:38:37 2013	1372246717	0	1390	1390	1390
Wed Jun 26 13:38:41 2013	1372246721	0	1390	1390	1390
Wed Jun 26 13:38:11 2013	1372246691	0	1390	1390	1390
Wed Jun 26 13:39:45 2013	1372246785	0	1390	1390	1390
Wed Jun 26 13:39:38 2013	1372246778	0	1390	1390	1390
Wed Jun 26 13:38:20 2013	1372246700	0	1390	1390	1390
Wed Jun 26 13:39:33 2013	1372246773	0	1390	1390	1390
Wed Jun 26 13:38:08 2013	1372246688	0	1390	1390	1390
Wed Jun 26 13:39:05 2013	1372246745	0	1390	1390	1390
Wed Jun 26 13:39:05 2013	1372246745	0	1390	1390	1390
Wed Jun 26 13:38:31 2013	1372246711	0	1390	1390	1390
Wed Jun 26 13:39:44 2013	1372246784	0	1391	1391	1391
Wed Jun 26 13:39:12 2013	1372246752	0	1391	1391	1391
Wed Jun 26 13:39:46 2013	1372246786	0	1391	1391	1391
Wed Jun 26 13:39:30 2013	1372246770	0	1391	1391	1391
Wed Jun 26 13:37:24 2013	1372246644	0	1391	1391	1391
Wed Jun 26 13:39:54 2013	1372246794	0	1391	1391	1391
Wed Jun 26 13:37:00 2013	1372246620	0	1391	1391	1391
Wed Jun 26 13:37:17 2013	1372246637	0	1391	1391	1391
Wed Jun 26 13:37:13 2013	1372246633	0	1391	1391	1391
Wed Jun 26 13:39:22 2013	1372246762	0	1391	1391	1391
Wed Jun 26 13:38:44 2013	1372246724	0	1392	1392	1392
Wed Jun 26 13:39:14 2013	1372246754	0	1392	1392	1392
Wed Jun 26 13:36:53 2013	1372246613	0	1392	1392	1392
Wed Jun 26 13:38:28 2013	1372246708	0	1392	1392	1392
Wed Jun 26 13:39:28 2013	1372246768	0	1392	1392	1392
Wed Jun 26 13:38:21 2013	1372246701	0	1392	1392	1392
Wed Jun 26 13:39:55 2013	1372246795	0	1392	1392	1392
Wed Jun 26 13:38:41 2013	1372246721	0	1392	1392	1392
Wed Jun 26 13:38:16 2013	1372246696	0	1392	1392	1392
Wed Jun 26 13:37:33 2013	1372246653	0	1392	1392	1392
Wed Jun 26 13:39:38 2013	1372246778	0	1392	1392	1392
Wed Jun 26 13:37:34 2013	1372246654	0	1392	1392	1392
Wed Jun 26 13:38:36 2013	1372246716	0	1393	1393	1392
Wed Jun 26 13:39:17 2013	1372246757	0	1393	1393	1393
Wed Jun 26 13:39:50 2013	1372246790	0	1393	1393	1393
Wed Jun 26 13:39:21 2013	1372246761	0	1393	1393	1393
Wed Jun 26 13:38:06 2013	1372246686	0	1393	1393	1393
Wed Jun 26 13:38:57 2013	1372246737	0	1393	1393	1393
Wed Jun 26 13:38:10 2013	1372246690	0	1393	1393	1393
Wed Jun 26 13:38:32 2013	1372246712	0	1393	1393	1393
Wed Jun 26 13:39:23 2013	1372246763	0	1393	1393	1393
Wed Jun 26 13:37:44 2013	1372246664	0	1393	1393	1393
Wed Jun 26 13:39:20 2013	1372246760	0	1393	1393	1393
Wed Jun 26 13:39:01 2013	1372246741	0	1394	1394	1394
Wed Jun 26 13:38:18 2013	1372246698	0	1394	1394	1394
Wed Jun 26 13:39:28 2013	1372246768	0	1394	1394	1394
Wed Jun 26 13:40:00 2013	1372246800	0	1394	1394	1394
Wed Jun 26 13:37:49 2013	1372246669	0	1394	1394	1394
Wed Jun 26 13:37:34 2013	1372246654	0	1394	1394	1394
Wed Jun 26 13:39:34 2013	1372246774	0	1394	1394	1394
Wed Jun 26 13:39:57 2013	1372246797	0	1394	1394	1394
Wed Jun 26 13:37:24 2013	1372246644	0	1394	1394	1394
Wed Jun 26 13:38:31 2013	1372246711	0	1394	1394	1394
Wed Jun 26 13:38:55 2013	1372246735	0	1394	1394	1394
Wed Jun 26 13:39:07 2013	1372246747	0	1394	1394	1394
Wed Jun 26 13:37:29 2013	1372246649	0	1394	1394	1394
Wed Jun 26 13:38:53 2013	1372246733	0	1394	1394	1394
Wed Jun 26 13:39:36 2013	1372246776	0	1395	1395	1395
Wed Jun 26 13:40:15 2013	1372246815	0	1395	1395	1395
Wed Jun 26 13:37:20 2013	1372246640	0	1395	1395	1395
Wed Jun 26 13:38:16 2013	1372246696	0	1395	1395	1395
Wed Jun 26 13:38:52 2013	1372246732	0	1395	1395	1395
Wed Jun 26 13:38:12 2013	1372246692	0	1395	1395	1395
Wed Jun 26 13:37:16 2013	1372246636	0	1396	1396	1396
Wed Jun 26 13:39:05 2013	1372246745	0	1396	1396	1396
Wed Jun 26 13:40:20 2013	1372246820	0	1396	1396	1396
Wed Jun 26 13:37:35 2013	1372246655	0	1396	1396	1396
Wed Jun 26 13:38:33 2013	1372246713	0	1396	1396	1396
Wed Jun 26 13:38:55 2013	1372246735	0	1396	1396	1396
Wed Jun 26 13:38:30 2013	1372246710	0	1396	1396	1396
Wed Jun 26 13:39:36 2013	1372246776	0	1396	1396	1396
Wed Jun 26 13:39:04 2013	1372246744	0	1396	1396	1396
Wed Jun 26 13:39:09 2013	1372246749	0	1396	1396	1396
Wed Jun 26 13:38:15 2013	1372246695	0	1396	1396	1396
Wed Jun 26 13:37:34 2013	1372246654	0	1396	1396	1396
Wed Jun 26 13:37:46 2013	1372246666	0	1396	1396	1396
Wed Jun 26 13:39:36 2013	1372246776	0	1396	1396	1396
Wed Jun 26 13:37:23 2013	1372246643	0	1396	1396	1396
Wed Jun 26 13:37:18 2013	1372246638	0	1396	1396	1396
Wed Jun 26 13:40:20 2013	1372246820	0	1396	1396	1396
Wed Jun 26 13:37:30 2013	1372246650	0	1396	1396	1396
Wed Jun 26 13:38:57 2013	1372246737	0	1396	1396	1396
Wed Jun 26 13:40:49 2013	1372246849	0	1397	1397	1396
Wed Jun 26 13:38:44 2013	1372246724	0	1397	1397	1397
Wed Jun 26 13:37:22 2013	1372246642	0	1397	1397	1397
Wed Jun 26 13:38:33 2013	1372246713	0	1397	1397	1397
Wed Jun 26 13:37:42 2013	1372246662	0	1397	1397	1397
Wed Jun 26 13:39:53 2013	1372246793	0	1397	1397	1397
Wed Jun 26 13:37:48 2013	1372246668	0	1397	1397	1397
Wed Jun 26 13:39:15 2013	1372246755	0	1397	1397	1397
Wed Jun 26 13:38:24 2013	1372246704	0	1397	1397	1397
Wed Jun 26 13:39:55 2013	1372246795	0	1397	1397	1397
Wed Jun 26 13:39:35 2013	1372246775	0	1397	1397	1397
Wed Jun 26 13:38:36 2013	1372246716	0	1397	1397	1397
Wed Jun 26 13:37:59 2013	1372246679	0	1397	1397	1397
Wed Jun 26 13:39:06 2013	1372246746	0	1397	1397	1397
Wed Jun 26 13:38:06 2013	1372246686	0	1397	1397	1397
Wed Jun 26 13:39:34 2013	1372246774	0	1398	1398	1398
Wed Jun 26 13:39:15 2013	1372246755	0	1398	1398	1398
Wed Jun 26 13:37:27 2013	1372246647	0	1398	1398	1398
Wed Jun 26 13:38:48 2013	1372246728	0	1398	1398	1398
Wed Jun 26 13:39:27 2013	1372246767	0	1398	1398	1398
Wed Jun 26 13:38:19 2013	1372246699	0	1398	1398	1398
Wed Jun 26 13:38:33 2013	1372246713	0	1398	1398	1398
Wed Jun 26 13:37:40 2013	1372246660	0	1398	1398	1398
Wed Jun 26 13:39:19 2013	1372246759	0	1398	1398	1398
Wed Jun 26 13:40:55 2013	1372246855	0	1398	1398	1398
Wed Jun 26 13:37:12 2013	1372246632	0	1398	1398	1398
Wed Jun 26 13:38:30 2013	1372246710	0	1399	1399	1399
Wed Jun 26 13:38:20 2013	1372246700	0	1399	1399	1399
Wed Jun 26 13:38:25 2013	1372246705	0	1399	1399	1399
Wed Jun 26 13:39:12 2013	1372246752	0	1399	1399	1399
Wed Jun 26 13:37:14 2013	1372246634	0	1399	1399	1399
Wed Jun 26 13:37:01 2013	1372246621	0	1399	1399	1399
Wed Jun 26 13:38:40 2013	1372246720	0	1399	1399	1399
Wed Jun 26 13:38:09 2013	1372246689	0	1399	1399	1399
Wed Jun 26 13:38:18 2013	1372246698	0	1399	1399	1399
Wed Jun 26 13:36:52 2013	1372246612	0	1399	1399	1399
Wed Jun 26 13:39:37 2013	1372246777	0	1399	1399	1399
Wed Jun 26 13:38:56 2013	1372246736	0	1399	1399	1399
Wed Jun 26 13:37:09 2013	1372246629	0	1400	1400	1400
Wed Jun 26 13:39:36 2013	1372246776	0	1400	1400	1400
Wed Jun 26 13:38:27 2013	1372246707	0	1400	1400	1400
Wed Jun 26 13:39:04 2013	1372246744	0	1400	1400	1400
Wed Jun 26 13:37:55 2013	1372246675	0	1400	1400	1400
Wed Jun 26 13:40:01 2013	1372246801	0	1400	1400	1400
Wed Jun 26 13:38:23 2013	1372246703	0	1400	1400	1400
Wed Jun 26 13:39:20 2013	1372246760	0	1400	1400	1400
Wed Jun 26 13:38:41 2013	1372246721	0	1400	1400	1400
Wed Jun 26 13:38:29 2013	1372246709	0	1400	1400	1400
Wed Jun 26 13:37:27 2013	1372246647	0	1400	1400	1400
Wed Jun 26 13:38:05 2013	1372246685	0	1400	1400	1400
Wed Jun 26 13:38:46 2013	1372246726	0	1400	1400	1400
Wed Jun 26 13:39:10 2013	1372246750	0	1400	1400	1400
Wed Jun 26 13:38:34 2013	1372246714	0	1401	1401	1400
Wed Jun 26 13:38:13 2013	1372246693	0	1401	1401	1401
Wed Jun 26 13:39:02 2013	1372246742	0	1401	1401	1401
Wed Jun 26 13:40:03 2013	1372246803	0	1401	1401	1401
Wed Jun 26 13:39:37 2013	1372246777	0	1401	1401	1401
Wed Jun 26 13:37:52 2013	1372246672	0	1401	1401	1401
Wed Jun 26 13:37:47 2013	1372246667	0	1401	1401	1401
Wed Jun 26 13:38:21 2013	1372246701	0	1401	1401	1401
Wed Jun 26 13:38:40 2013	1372246720	0	1401	1401	1401
Wed Jun 26 13:37:46 2013	1372246666	0	1401	1401	1401
Wed Jun 26 13:38:05 2013	1372246685	0	1402	1402	1401
Wed Jun 26 13:37:14 2013	1372246634	0	1402	1402	1402
Wed Jun 26 13:38:23 2013	1372246703	0	1402	1402	1402
Wed Jun 26 13:38:48 2013	1372246728	0	1402	1402	1402
Wed Jun 26 13:38:46 2013	1372246726	0	1402	1402	1402
Wed Jun 26 13:39:18 2013	1372246758	0	1402	1402	1402
Wed Jun 26 13:37:58 2013	1372246678	0	1402	1402	1402
Wed Jun 26 13:38:22 2013	1372246702	0	1402	1402	1402
Wed Jun 26 13:39:05 2013	1372246745	0	1403	1403	1403
Wed Jun 26 13:37:23 2013	1372246643	0	1403	1403	1403
Wed Jun 26 13:38:00 2013	1372246680	0	1403	1403	1403
Wed Jun 26 13:39:03 2013	1372246743	0	1403	1403	1403
Wed Jun 26 13:38:06 2013	1372246686	0	1403	1403	1403
Wed Jun 26 13:38:39 2013	1372246719	0	1403	1403	1403
Wed Jun 26 13:37:08 2013	1372246628	0	1403	1403	1403
Wed Jun 26 13:37:43 2013	1372246663	0	1403	1403	1403
Wed Jun 26 13:38:20 2013	1372246700	0	1403	1403	1403
Wed Jun 26 13:39:59 2013	1372246799	0	1403	1403	1403
Wed Jun 26 13:39:56 2013	1372246796	0	1403	1403	1403
Wed Jun 26 13:38:10 2013	1372246690	0	1404	1404	1404
Wed Jun 26 13:39:10 2013	1372246750	0	1404	1404	1404
Wed Jun 26 13:38:08 2013	1372246688	0	1404	1404	1404
Wed Jun 26 13:38:14 2013	1372246694	0	1404	1404	1404
Wed Jun 26 13:39:00 2013	1372246740	0	1404	1404	1404
Wed Jun 26 13:38:16 2013	1372246696	0	1404	1404	1404
Wed Jun 26 13:38:00 2013	1372246680	0	1404	1404	1404
Wed Jun 26 13:38:49 2013	1372246729	0	1404	1404	1404
Wed Jun 26 13:37:29 2013	1372246649	0	1404	1404	1404
Wed Jun 26 13:38:09 2013	1372246689	0	1404	1404	1404
Wed Jun 26 13:38:32 2013	1372246712	0	1404	1404	1404
Wed Jun 26 13:38:02 2013	1372246682	0	1404	1404	1404
Wed Jun 26 13:38:28 2013	1372246708	0	1404	1404	1404
Wed Jun 26 13:39:24 2013	1372246764	0	1404	1404	1404
Wed Jun 26 13:39:05 2013	1372246745	0	1405	1405	1404
Wed Jun 26 13:38:04 2013	1372246684	0	1405	1405	1405
Wed Jun 26 13:38:46 2013	1372246726	0	1405	1405	1405
Wed Jun 26 13:39:10 2013	1372246750	0	1405	1405	1405
Wed Jun 26 13:38:39 2013	1372246719	0	1405	1405	1405
Wed Jun 26 13:39:09 2013	1372246749	0	1405	1405	1405
Wed Jun 26 13:38:02 2013	1372246682	0	1405	1405	1405
Wed Jun 26 13:40:42 2013	1372246842	0	1405	1405	1405
